Source ID,Publisher,Source Note,URL,Checked As Of,Source Type
SRC_0172,VesselFinder,Algoma East Coast IMO/MMSI identity,https://www.vesselfinder.com/vessels/details/1022079,2026-09-07,Secondary vessel registry / AIS
SRC_0173,VesselFinder,Algoma Acadian IMO/MMSI identity,https://www.vesselfinder.com/vessels/details/1022081,2026-09-07,Secondary vessel registry / AIS
SRC_0174,VesselFinder,Algoma Bear IMO identity,https://www.vesselfinder.com/vessels/details/9619309,2026-09-07,Secondary vessel registry / AIS
SRC_0175,VesselFinder,Algoma Endeavour IMO/MMSI identity,https://www.vesselfinder.com/vessels/details/9790141,2026-09-07,Secondary vessel registry / AIS
SRC_0176,McKeil Marine,Current public fleet list,https://mckeil.com/our-fleet/,2026-09-07,Official / primary source
SRC_0177,McKeil Marine,"Florence Spirit IMO, Canadian Official Number, year and capacity",https://mckeil.com/our-fleet/florence-spirit/,2026-09-07,Official / primary source
SRC_0178,CN,Integrated rail + Great Lakes Fleet iron-ore supply chain,https://www.cn.ca/-/media/files/investors/investor-fact-book/2025-cn-investor-fact-book-en.pdf,2026-09-07,Official / primary source
SRC_0179,GFS Ship Management,"Published container fleet: vessel names, build year, GT, DWT, TEU and LOA",https://gfsmgmt.com/container-fleet/,2026-09-07,Official / primary source
SRC_0180,GFS Ship Management,"Company profile: Dubai HQ; ship manager / owner representative; 30+ in-house vessels and >120,000 TEU under management",https://gfsmgmt.com/about-us/,2026-09-07,Official / primary source
SRC_0181,Linescape,Global Feeder Shipping commercial-carrier fleet snapshot: 36 vessels,https://www.linescape.com/carriers/66/,2026-09-07,Industry schedule / fleet data
SRC_0182,Linescape,CMA CGM commercially scheduled fleet snapshot: 844 vessels,https://www.linescape.com/carriers/3/,2026-09-07,Industry schedule / fleet data
SRC_0183,Linescape,"Active carrier universe: deep-sea, short-sea, feeder and RoRo carriers",https://www.linescape.com/carriers/,2026-09-07,Industry schedule / fleet data
SRC_0184,Lloyd's List,GFS Galaxy described as beneficially owned by AD Ports Group and operated by Global Feeder Shipping; Iranian attack in Strait of Hormuz,https://www.lloydslist.com/LL1157811/Strait-of-Hormuz-conflict-escalates-as-latest-Iran-strike-leaves-boxship-on-fire,2026-09-07,Specialist maritime media
SRC_0185,AD Ports Group / ADX,H1 2026 financial statements: GFS Galaxy security incident; vessel subsequently brought safely to Khor Fakkan; damage/insurance assessment ongoing,https://apigateway.adx.ae/adx/cdn/1.0/content/download/5266207,2026-09-07,Official filing / primary source
SRC_0186,GFS Ship Management,GFS Pride fleet acquisition; vessel entered JJS service operated by Global Feeder Shipping,https://gfsmgmt.com/hello-world-2/,2026-09-07,Official / primary source
SRC_0187,AD Ports Group,Completed acquisition of 70% of Transmar International Shipping and TCI,https://www.adportsgroup.com/en/news-and-media/2022/09/14/ad-ports-group-completes-acquisition-of-majority-stakes-in-egypts-transmar-and-transcargo-intl,2026-09-07,Official / primary source
SRC_0188,Rynda,"GFS Galaxy vessel particulars: IMO, GT/DWT, flag, dimensions, registered owner and GFS Ship Management role",https://rynda.io/vessels/9401271-gfs-galaxy,2026-09-07,Vessel registry / industry data
SRC_0189,Rynda,"Athena vessel particulars: IMO, GT/DWT, flag, MMSI/call sign, registered owner and GFS Ship Management role",https://rynda.io/vessels/9187344-athena,2026-09-07,Vessel registry / industry data
SRC_0190,AD Ports Group,Maritime & Shipping portfolio page showing Global Feeder Shipping within the Group's shipping ecosystem,https://www.adportsgroup.com/en/integrated-clusters/maritime-and-shipping,2026-09-07,Official / primary source
SRC_0191,Fluent Cargo,CMA CGM upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/CMDU,2026-09-07,Carrier schedule / deployment evidence
SRC_0192,Fluent Cargo,MSC upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/MSCU,2026-09-07,Carrier schedule / deployment evidence
SRC_0193,Fluent Cargo,Maersk upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/MAEU,2026-09-07,Carrier schedule / deployment evidence
SRC_0194,Fluent Cargo,COSCO upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/COSU,2026-09-07,Carrier schedule / deployment evidence
SRC_0195,Fluent Cargo,Evergreen upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/EGLV,2026-09-07,Carrier schedule / deployment evidence
SRC_0196,Fluent Cargo,Hapag-Lloyd upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/HLCU,2026-09-07,Carrier schedule / deployment evidence
SRC_0197,Fluent Cargo,ONE upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/ONEY,2026-09-07,Carrier schedule / deployment evidence
SRC_0198,Fluent Cargo,Yang Ming upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/YMLU,2026-09-07,Carrier schedule / deployment evidence
SRC_0199,Fluent Cargo,HMM upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/HDMU,2026-09-07,Carrier schedule / deployment evidence
SRC_0200,Fluent Cargo,PIL upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/PCIU,2026-09-07,Carrier schedule / deployment evidence
SRC_0201,Fluent Cargo,Wan Hai upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/22AA,2026-09-07,Carrier schedule / deployment evidence
SRC_0202,Fluent Cargo,ZIM upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/ZIMU,2026-09-07,Carrier schedule / deployment evidence
SRC_0203,Fluent Cargo,Unifeeder upcoming/current schedule vessel seed; deployment evidence only,https://www.fluentcargo.com/carriers/scac/UFEE,2026-09-07,Carrier schedule / deployment evidence
SRC_0204,Fluent Cargo,SeaLead current/upcoming schedule vessel seed,https://www.fluentcargo.com/carriers/sealead-shipping,2026-09-07,Carrier schedule / deployment evidence
SRC_0205,Fluent Cargo,Emirates Shipping Line current/upcoming schedule vessel seed,https://www.fluentcargo.com/carriers/scac/ESPU,2026-09-07,Carrier schedule / deployment evidence
SRC_0206,Fluent Cargo,X-Press Feeders current/upcoming schedule vessel seed,https://www.fluentcargo.com/carriers/x-press-feeders,2026-09-07,Carrier schedule / deployment evidence
SRC_0207,Fluent Cargo,Global Feeder Shipping current/upcoming schedule vessel seed,https://www.fluentcargo.com/carriers/global-feeder-shipping,2026-09-07,Carrier schedule / deployment evidence
SRC_0208,Fluent Cargo,SAFEEN Feeders latest public schedule snapshot,https://www.fluentcargo.com/carriers/safeen-feeders,2026-09-07,Carrier schedule / deployment evidence
SRC_0209,VesselTracker,GFS-named vessel registry seed: IMO and call-sign universe,https://www.vesseltracker.com/en1000/vessels.html?page=34&search=G,2026-09-07,Vessel registry / industry data
SRC_0210,ShipVault,"GFS Rhea particulars: IMO, flag, build, GT, DWT, LOA, beam, TEU, MMSI and owner",https://shipvault.com/ship/gfs-rhea-9373486,2026-09-07,Vessel registry / industry data
SRC_0211,CMA CGM Group,Fleet overview: more than 700 vessels operating; CMA SHIPS technical-management context,https://www.cmacgm-group.com/en/group-and-vision/our-group/fleet,2026-09-07,Official / primary source
SRC_0212,Linescape,"Bulk-data schema includes IMO, owner/operator, GT/NT, DWT, TEU, flag, year and premium shipyard/dimension fields",https://www.linescape.com/bulk-data-formats/,2026-09-07,Industry fleet-data schema
SRC_0213,Gosships Intelligence,User-provided September 2026 VLCC ranking benchmark; methodology excludes sanctioned tonnage and compares tradeable VLCC fleets,https://www.gosships.com/,2026-09-07,Secondary intelligence / benchmark graphic
SRC_0214,Bahri,Current Bahri corporate fleet facts: 104 vessels and 50 VLCCs,https://www.bahri.sa/en/,2026-09-07,Official / primary source
SRC_0215,Frontline plc / SEC,August 2026 fleet update: pro-forma 40 VLCCs after remaining newbuilding deliveries and announced VLCC sales,https://www.sec.gov/Archives/edgar/data/913290/000091957426005942/p15060813_ex-1.htm,2026-09-07,Official filing / primary source
SRC_0216,DHT Holdings,July 2026 fleet update; DHT fleet consists entirely of VLCCs and completed four 2026 newbuilding deliveries,https://www.dhtankers.com/dht-holdings-inc-announces-fleet-update/,2026-09-07,Official / primary source
SRC_0217,Asyad,"Official fleet page listing crude, product, gas, dry-bulk and liner vessels including named VLCC fleet",https://www.asyad.com/maritime/transport/our-fleet,2026-09-07,Official / primary source
SRC_0218,Asyad Shipping,"FY2025 results presentation: 91 total fleet; crude segment 14 owned, 3 chartered-in and 4-7 orderbook depending timing basis",https://www.asyadshipping.com/assets/frontend/uploads/ir/FY2025Resultsprsentation25Feb.pdf,2026-09-07,Official filing / investor presentation
SRC_0219,Reuters,China Merchants Energy Shipping and COSCO Shipping Energy used more than 100 VLCCs for Chinese Middle East crude imports and shifted STS operations outside Gulf chokepoints,https://www.reuters.com/business/energy/chinas-state-shippers-deploy-oil-tankers-outside-gulf-avoid-chokepoints-sources-2026-08-18/,2026-09-07,Major news / operational intelligence
SRC_0220,NYK Line,"FY2025 results: NYK operated 106 tankers as of March 2026, with owned/co-owned and chartered split disclosed at segment level",https://www.nyk.com/english/ir/library/result/2025/__icsFiles/afieldfile/2026/05/11/260511_ppt_en.pdf,2026-09-07,Official filing / investor presentation
SRC_0221,NYK Line,Takaoka identified by NYK as a VLCC; official vessel particulars and management information,https://www.nyk.com/english/news/2026/20260519_1.html,2026-09-07,Official / primary source
SRC_0222,MarineLink Maritime Directory,Public named-vessel directory for Maran Tankers Management crude-oil tanker fleet,https://directory.marinelink.com/ships/companies-maran_tankers_management_inc~2e,2026-09-07,Industry directory / secondary source
SRC_0223,Gosships Intelligence,"Background on tanker expansion by container and diversified shipping groups including COSCO, HMM, Japanese owners and MSC",https://www.gosships.com/p/msc-cosco-hmm-and-other-container,2026-09-07,Secondary intelligence / industry analysis
SRC_0224,DHT Holdings,Q2 2026 statement confirms DHT is a pure-play VLCC crude-oil tanker company,https://www.dhtankers.com/dht-holdings-inc-second-quarter-2026-results/,2026-09-07,Official / primary source
SRC_0225,Reuters,Rhine low-water risk threatened to split the river for commercial shipping at Kaub,https://www.reuters.com/business/environment/german-shippers-warn-rhine-could-be-split-two-by-low-water-2026-08-09/,2026-09-07,Major news / operational disruption
SRC_0226,Reuters,Rhine low water forced CMA CGM inland emergency fee as barge traffic was disrupted,https://www.reuters.com/business/energy/frances-cma-cgm-charge-inland-emergency-fee-due-lower-river-levels-2026-08-21/,2026-09-07,Major news / commercial impact
SRC_0227,Reuters,Danube near-record low water stranded cruise vessels and suspended sightseeing services,https://www.reuters.com/world/near-record-low-water-levels-disrupt-tourism-danube-2026-07-16/,2026-09-07,Major news / operational disruption
SRC_0228,Reuters,Typhoon Bavi made landfall in eastern China after broad evacuations and transport disruption,https://www.reuters.com/business/environment/thousands-evacuated-taiwan-shuts-down-typhoon-bavi-2026-07-11/,2026-09-07,Major news / weather disruption
SRC_0229,Reuters,Cyclone Alfred closed Brisbane airport and suspended public transport,https://www.reuters.com/business/environment/cyclone-alfred-stalls-off-australias-east-residents-sandbag-homes-transport-2025-03-06/,2026-09-07,Major news / weather disruption
SRC_0230,Reuters,"Tropical Storm Wipha disrupted port, airport and rail services across Vietnam and the wider region",https://www.reuters.com/business/environment/tropical-storm-wipha-makes-landfall-vietnam-heavy-rains-persist-philippines-2025-07-22/,2026-09-07,Major news / weather disruption
SRC_0231,Reuters,"Typhoon Ragasa brought transport shutdowns and severe weather across Hong Kong, Taiwan and southern China",https://www.reuters.com/business/environment/super-typhoon-lashes-hong-kong-with-hurricane-force-winds-heavy-rain-2025-09-23/,2026-09-07,Major news / weather disruption
SRC_0232,Reuters,Rotterdam ship backlog reflected combined Storm Amy and lashing-strike impacts,https://www.reuters.com/business/world-at-work/lashers-strike-causes-growing-ship-backlog-rotterdam-port-2025-10-09/,2026-09-07,Major news / port disruption
SRC_0233,Reuters,Argentine maritime workers strike halted agro-export activity around Rosario,https://www.reuters.com/business/world-at-work/argentine-maritime-workers-begin-48-hour-strike-against-labor-reform-2026-02-18/,2026-09-07,Major news / labour disruption
SRC_0234,Reuters,Greek seafarers' 24-hour strike halted ferry services during Gulf conflict,https://www.reuters.com/world/europe/greek-seafarers-strike-over-crews-stranded-gulf-by-iran-war-2026-03-05/,2026-09-07,Major news / labour disruption
SRC_0235,Reuters,South Korean concrete transport stoppage affected semiconductor-plant construction,https://www.reuters.com/business/world-at-work/south-korea-concrete-delivery-halt-threatens-samsung-sk-hynix-chip-plant-work-2026-06-12/,2026-09-07,Major news / industrial disruption
SRC_0236,Reuters,Flemish harbour pilots' work-to-rule disrupted Antwerp-Bruges and Zeebrugge shipping,https://www.reuters.com/business/industrial-action-by-harbour-pilots-disrupts-shipping-antwerp-bruges-2025-10-08/,2026-09-07,Major news / port disruption
SRC_0237,Reuters,Genoa dockworkers walked out and port access was disrupted during nationwide Gaza-related protests,https://www.reuters.com/world/europe/genoa-dockers-walk-out-italian-unions-protest-against-israel-2025-09-22/,2026-09-07,Major news / protest-labour disruption
SRC_0238,Reuters,"Italian nationwide strikes disrupted flights, rail and urban transport",https://www.reuters.com/business/aerospace-defense/transport-italy-disrupted-by-strikes-against-pm-meloni-2025-11-28/,2026-09-07,Major news / transport disruption
SRC_0239,Reuters,Greek farmer protests disrupted Volos port operations and border-road traffic,https://www.reuters.com/business/environment/protesting-greek-farmers-disrupt-port-operations-nationwide-blockades-persist-2025-12-10/,2026-09-07,Major news / protest disruption
SRC_0240,Reuters,Czech and Slovak farmers disrupted a border crossing over non-EU agricultural imports,https://www.reuters.com/world/europe/czech-slovak-farmers-clog-border-crossing-protest-non-eu-imports-2025-02-27/,2026-09-07,Major news / protest disruption
SRC_0241,Reuters,Anti-migrant protests blocked streets in Portsmouth after a similar Dover road blockade,https://www.reuters.com/world/uk/uk-minister-condemns-anti-migrant-protests-portsmouth-2026-09-07/,2026-09-07,Major news / civil-unrest disruption
SRC_0242,AP,"Masked protesters blocked roads into the Port of Dover, affecting traffic and ferry access",https://apnews.com/article/8e263817b1ad5abd49beec7a6a8f88a4,2026-09-07,Major news / port-access disruption
SRC_0243,Reuters,Qantas ground crews voted for industrial action; no strike date set,https://www.reuters.com/business/world-at-work/australias-qantas-airways-ground-crews-vote-strike-over-rock-bottom-pay-2026-08-31/,2026-09-07,Major news / labour watch
SRC_0244,Reuters,Micron Taiwan unions threatened strike action over bonus dispute,https://www.reuters.com/business/world-at-work/microns-taiwan-unions-threaten-strike-over-bonus-dispute-2026-09-01/,2026-09-07,Major news / labour watch
SRC_0245,Reuters,Anak Krakatau ash disruption to Indonesian aviation and Sunda Strait operations,https://www.reuters.com/business/environment/indonesias-jakarta-airport-suspends-flights-due-ash-mount-anak-krakatau-2026-09-06/,2026-09-07,Major news / natural hazard
SRC_0246,Power & Corridors,"Regional Logistics Alert - Indonesia / Sunda Strait, 06 Sept 2026",https://www.powerncorridors.com/regional-logistics-alert-06-sept-2026-indonesia-sunda-strait/,2026-09-07,P&C intelligence / secondary
SRC_0247,Power & Corridors,"Regional Trade Alert - Northern Europe port industrial action, 04 Sept 2026",https://www.powerncorridors.com/regional-trade-alert-04-sept-2026-northern-europe/,2026-09-07,P&C intelligence / secondary
SRC_0248,Reuters,"Typhoon Dolphin disrupted ports, ferries, aviation and rail across Japan/China/Taiwan",https://www.reuters.com/business/environment/typhoon-dolphin-hits-japans-okinawa-china-shuts-ports-ahead-landfall-2026-08-08/,2026-09-07,Major news / weather disruption
SRC_0249,Associated Press,Venezuela earthquake damage and airport closure,https://apnews.com/article/74144da8c39b41ba7f3559ff3bd264d7,2026-09-07,Major news / natural hazard
SRC_0250,Associated Press,Haiti aviation restrictions and worker protest reporting,https://apnews.com/article/70e3aa409fb24c7916568b4d904bfa4a,2026-09-07,Major news / civil/labour disruption
SRC_0251,Le Nouvelliste,Gang violence affecting Port-au-Prince and Varreux operations,https://lenouvelliste.com/en/article/268530/escalating-gang-violence-affects-activities-at-the-apn-and-varreux-terminal,2026-09-07,Local news / civil disruption
SRC_0252,World Customs Organization,Haiti customs and trade-system context,https://www.mag.wcoomd.org/magazine/wco-news-110-issue-2-2026/revisiting-haiti/,2026-09-07,Official / institutional context
SRC_0253,Reuters,Gyirong China-Nepal border crossing destroyed after glacial collapse and flood,https://www.reuters.com/world/china/flood-destroyed-china-nepal-border-no-sign-once-busy-port-reuters-witnesses-2026-09-06/,2026-09-07,Major news / natural hazard
SRC_0254,Associated Press,Haiti worker protest over wages and fuel-price shock,https://apnews.com/article/70b2c1166fc63788b36f9341d396e617,2026-09-07,Major news / protest-labour disruption
SRC_0255,Brookfield Infrastructure Partners,Q2 2026 filing confirms 34% disposition of UK port operation in Oct 2025 and 25% retained interest,https://www.sec.gov/Archives/edgar/data/1406234/000140623426000006/bip-20260630_d2.htm,2026-09-07,Official filing / primary
SRC_0256,Stonepeak,"United Ports LLC completed: Stonepeak 25%, CMA CGM 75% and operational control; 9-terminal portfolio; $2.4bn investment",https://stonepeak.com/news/cma-cgm-and-stonepeak-complete-the-formation-of-united-ports-llc,2026-09-07,Official / primary
SRC_0257,Stonepeak,"GeelongPort current portfolio: Stonepeak 70%, CareSuper 30%",https://stonepeak.com/investments,2026-09-07,Official / primary
SRC_0258,BlackRock,Completion of BlackRock acquisition of Global Infrastructure Partners on 1 Oct 2024,https://ir.blackrock.com/news-and-events/press-releases/press-releases-details/2024/BlackRock-Completes-Acquisition-of-Global-Infrastructure-Partners/default.aspx,2026-09-07,Official / primary
SRC_0259,BlackRock,GIP infrastructure profile identifying Peel Ports and Port of Melbourne among investments,https://www.blackrock.com/corporate/newsroom/media/press-releases/blackrock-agrees-to-acquire-global-infrastructure-partners,2026-09-07,Official / primary
SRC_0260,Macquarie Asset Management,International Transportation Service comprises Long Beach and Tacoma container-terminal assets; capacity-expansion plan,https://www.macquarie.com/au/en/about/company/macquarie-asset-management/financial-advisor/insights/2025/transforming-terminals-international-transportation-service.html,2026-09-07,Official / primary
SRC_0261,Macquarie Asset Management,Macquarie port-terminal portfolio context following sale of Ceres Terminals,https://www.macquarie.com/uk/en/about/news/2023/macquarie-infrastructure-partners-iii-completes-sales-of-ceres-terminals.html,2026-09-07,Official / primary
SRC_0262,IFM Investors,Infrastructure portfolio includes nine ports across five countries as at 30 June 2026,https://www.ifminvestors.com/capabilities/infrastructure/,2026-09-07,Official / primary
SRC_0263,KKR,KKR and Mirastar acquisition of four UK logistics assets for about GBP170m / 1.25m sq ft including Ellesmere Port,https://media.kkr.com/news-details?news_id=4f6ff0d9-9b59-487c-abce-108f533fdd9b,2026-09-07,Official / primary
SRC_0264,Blackstone,Launch of Proxity pan-European logistics platform with roughly 500 properties and >7m sqm,https://www.blackstone.com/news/press/blackstone-launches-proxity-a-new-pan-european-logistics-platform/,2026-09-07,Official / primary
SRC_0265,Blackstone,2026 mid-year perspectives: logistics approximately 40% of Blackstone global real-estate exposure,https://www.blackstone.com/insights/article/2026-mid-year-investment-perspectives/,2026-09-07,Official / primary
SRC_0266,Prologis,Q2 2026 supplemental: approximately 1.3bn sq ft across 20 countries,https://ir.prologis.com/financials/sec-filings/content/0001193125-26-305416/pld-ex99_1.htm,2026-09-07,Official filing / primary
SRC_0267,Prologis,Prologis and GIC form $1.6bn U.S. build-to-suit logistics JV,https://ir.prologis.com/news-events/press-releases/detail/1034/prologis-and-gic-form-1-6-billion-u-s-build-to-suit-logistics-joint-venture,2026-09-07,Official / primary
SRC_0268,Prologis,La Caisse and Prologis launch EUR1bn-seed pan-European logistics JV; 70/30 ownership,https://ir.prologis.com/news-events/press-releases/detail/1035/la-caisse-and-prologis-launch-pan-european-logistics-joint-venture,2026-09-07,Official / primary
SRC_0269,ESR,FY2025 profile: APAC-focused logistics real estate / data-centre owner-manager with US$77.3bn total AUM,https://www.esr.com/investor-relations/,2026-09-07,Official / primary
SRC_0270,Logicor,Current investor page states Logicor is majority owned by CIC,https://www.logicor.eu/en/eu/investors,2026-09-07,Official / primary
SRC_0271,CentrePort Canada,"20,000-acre trimodal inland port and FTZ; CPKC, CN, BNSF access and global gateways",https://centreportcanada.ca/about-centreport/,2026-09-07,Official / primary
SRC_0272,Etihad Rail,Al Ghail Dry Port rail terminal links RAK/Fujairah quarries with ICAD and Dubai Industrial City,https://corporate.etihadrail.ae/en/newsroom/press/etihad-rail-and-trojan-general-contracting-sign-haulage-services-agreement-for-transportation-of-aggregates,2026-09-07,Official / primary
SRC_0273,Jebel Ali Free Zone,"JAFZA offerings: 57 sq km of industrial/logistics real estate including warehouses, plots and offices",https://www.jafza.ae/offerings/,2026-09-07,Official / primary
SRC_0274,Jebel Ali Free Zone,JAFZA Logistics Park Phase 1 and Phase 2 warehousing development,https://www.jafza.ae/resource-centre/media/news/jafza-completes-phase-1-of-new-logistics-park/,2026-09-07,Official / primary
SRC_0275,KEZAD Group,KEZAD Group official economic-zone and industrial real-estate platform,https://www.kezadgroup.com/,2026-09-07,Official / primary
SRC_0276,AD Ports Group,"2025 Capital Markets Day: KEZAD 12 economic cities, 550 km2, 100 km2 free zone, 625,000 sqm warehouses",https://www.adportsgroup.com/-/media/sites/adports/investors/2025/downloads/adpg--2025-capital-market-day-consolidated.pdf?rev=-1,2026-09-07,Official filing / investor presentation
SRC_0277,AD Ports Group,AD Ports completed acquisition of 60% majority stake in Tbilisi Dry Port,https://www.adportsgroup.com/en/news-and-media/2024/08/15/ad-ports-group-completes-tbilisi-dry-port-acquisition-to-become-majority-owner,2026-09-07,Official / primary
SRC_0278,Tbilisi Dry Port,"Current infrastructure: four rail spurs, customs-bonded warehouses, container yards and up to 200,000 TEU",https://www.tbilisidryport.com/infrastructure-facilities/,2026-09-07,Official / primary
SRC_0279,AD Ports Group,"Tbilisi Intermodal Hub inauguration, first MSC-linked shipment, customs authorization and Middle Corridor role",https://wpvip.adportsgroup.com/adportsgroup/news-and-media/2025/06/03/ad-ports-group-inaugurates-tbilisi-intermodal-hub-in-georgia/,2026-09-07,Official / primary
SRC_0280,AD Ports Group,Al Faya Dry Port assigned UN/LOCODE AEALF and integrated into bonded cargo flows,https://www.adportsgroup.com/en/news-and-media/2026/06/18/ad-ports-group-enhances-al-faya-dry-ports-integration-with-the-global-trade-and-logistics-ecosystem,2026-09-07,Official / primary
SRC_0281,AD Ports Group,"Q3 2025 presentation: KEZAD East Port Said 50-year usufruct, 20 km2 park, phase-1 $120m",https://www.adportsgroup.com/-/media/sites/adports/investors/2025/downloads/adpg-earnings-presentation-q3-2025.pdf?rev=-1,2026-09-07,Official filing / investor presentation
SRC_0282,Tbilisi Dry Port,"Tbilisi Dry Port company page identifies AD Ports Group, Wilhelmsen Port Services Georgia and Inveco LLC as JV partners",https://www.tbilisidryport.com/company,2026-09-07,Official / primary
SRC_0283,CK Hutchison,March 2025 in-principle agreement with BlackRock/GIP/TiL consortium for 43-port perimeter plus Panama assets,https://www.ckh.com.hk/en/media/press_each.php?id=3431&print=Y,2026-09-07,Official / primary
SRC_0284,Reuters,MSC/BlackRock withdrew EU approval request for Barcelona terminal stake in August 2026,https://www.reuters.com/business/msc-blackrock-withdraw-approval-request-purchase-stake-barcelona-port-2026-08-10/,2026-09-07,Major news / transaction status
SRC_0285,Stonepeak,"August 2026 acquisition of 860,100 sq ft rail-served logistics asset in Fort Worth Alliance submarket",https://stonepeak.com/news/stonepeak-acquires-rail-served-logistics-asset-in-fort-worth-texas,2026-09-07,Official / primary
SRC_0286,Tbilisi Dry Port,"Tbilisi Dry Port current site description: multimodal inland terminal, Poti/Batumi extension, 196,000 m2 + 87,000 m2 land parcels",https://www.tbilisidryport.com/tbilisi-dry-port/,2026-09-07,Official / primary
SRC_0287,AD Ports Group,Q2 2025 presentation: Al Faya Dry Port anchored by CMA CGM and links Khalifa Port to inland O&D,https://www.adportsgroup.com/-/media/sites/adports/investors/2025/downloads/adpg-earnings-presentation-q2-2025.pdf?rev=171f736cc8ea44f4a3c70650630e217e,2026-09-07,Official filing / investor presentation
SRC_0288,DHL Group,DHL AG parent structure effective 1 Sep 2026; five divisions as separate legal entities.,https://group.dhl.com/en/media-relations/press-releases/2026/dhl-group-completes-corporate-reorganization.html,2026-09-07,Official / primary
SRC_0289,DHL Group,"Current group profile, global reach and revenue/employment scale.",https://group.dhl.com/en/about-us.html,2026-09-07,Official / primary
SRC_0290,DHL Group,"2026 investor presentation: >275 dedicated aircraft, 19 partner airlines, >2,400 daily flights, 23 hubs, >500 airports.",https://group.dhl.com/content/dam/deutschepostdhl/en/investors/creditor-relations/presentations/DHL-Group-Credit-Investor-Presentation-April-2026.pdf,2026-09-07,Official investor presentation
SRC_0291,DHL Group,"Global Forwarding current network: air, ocean, overland, multimodal, customs and >200 terminals/storage facilities.",https://group.dhl.com/en/about-us/corporate-divisions/global-forwarding-freight.html,2026-09-07,Official / primary
SRC_0292,DHL Group,Supply Chain current network: >55 countries and ~17.5m sqm owned/leased warehousing and operational space.,https://group.dhl.com/en/about-us/corporate-divisions/supply-chain.html,2026-09-07,Official / primary
SRC_0293,DHL Group,"eCommerce network scale: parcel lockers, service points and parcel volumes.",https://group.dhl.com/en/about-us/corporate-divisions/ecommerce-solutions.html,2026-09-07,Official / primary
SRC_0294,DHL Group,Leipzig global hub: largest of DHL's three global hubs; >50 destinations and ~75 aircraft per workday.,https://group.dhl.com/en/media-relations/press-releases/2024/dhl-extends-partnership-with-mitteldeutsche-flughafen-ag-until-2053.html,2026-09-07,Official / primary
SRC_0295,DHL Group,Hong Kong Central Asia Hub; one of three DHL global hubs; cumulative investment €562m.,https://group.dhl.com/en/media-relations/press-releases/2023/dhl-express-opens-newly-expanded-global-hub-in-hong-kong.html,2026-09-07,Official / primary
SRC_0296,DHL Group,"€130m SILZ Riyadh logistics hub: 78,000 sqm site / 53,000 sqm warehouse, 26-year lease, 8 km from KKIA.",https://group.dhl.com/en/media-relations/press-releases/2025/dhl-supply-chain-to-invest-eur-130-million-in-new-warehouse-at-saudi-arabia.html,2026-09-07,Official / primary
SRC_0297,FedEx Corp / SEC,"FY2026 10-K: 700 aircraft, >180,000 motorized vehicles, ~84,000 drop-off locations, hub/facility and aircraft-type detail.",https://www.sec.gov/Archives/edgar/data/1048911/000104891126000105/fdx-20260531.htm,2026-09-07,Official filing
SRC_0298,FedEx,FedEx Freight spin-off completed 1 Jun 2026; independent NYSE company; FedEx retained 19.9% temporarily.,https://newsroom.fedex.com/newsroom/global-english/fedex-completes-spin-off-of-fedex-freight,2026-09-07,Official / primary
SRC_0299,FedEx Freight / SEC,"FY2026 10-K: ~355 terminals, ~10 linehaul relay sites, nearly 30,000 motorized vehicles and ~17,000 tractors.",https://www.sec.gov/Archives/edgar/data/2082247/000162828026053359/fdxf-20260531.htm,2026-09-07,Official filing
SRC_0300,FedEx,"Aug 2026 plan: US$150m / 230,000 sq ft integrated air cargo hub at Delhi IGI Airport.",https://newsroom.fedex.com/newsroom/global/fedex-announces-plans-to-develop-new-integrated-air-cargo-hub-at-gmr-cargo-city-delhi-airport,2026-09-07,Official / primary
SRC_0301,FedEx / CMA CGM,"1 Jul 2026 agreement for CMA CGM to acquire FedEx Supply Chain for $1.4bn EV; expected close in 2026, still pending.",https://investors.fedex.com/news-and-events/investor-news/investor-news-details/2026/CMA-CGM-Group-to-Acquire-FedEx-Supply-Chain-at-an-Enterprise-Value-of-1-4-billion-Strengthening-Its-Logistics-Presence-in-North-America/default.aspx,2026-09-07,Official / primary
SRC_0302,Amazon,"Amazon Supply Chain Services launch: external businesses gain access to ocean, air, ground and rail network; 80,000+ trailers, 24,000+ intermodal containers, 100+ aircraft.",https://press.aboutamazon.com/2026/5/amazon-launches-amazon-supply-chain-services-opening-its-logistics-network-to-all-businesses,2026-09-07,Official / primary
